ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher
0060932627,Spadework: A Novel,timothy findley,2002,Perennial
015601288X,"Lost and Found: Dogs, Cats, and Everyday Heroes at a Country Animal Shelter",elizabeth hess,2000,Harcourt
0743444124,"Miracle Workers, S.C.E. Book Two",keith ra decandido,2002,Star Trek
0486404242,War in Kind: And Other Poems (Dover Thrift Editions),stephen crane,1998,Dover Publications
0312263031,The Coming Storm,paul russell,2000,Stonewall Inn Editions
0486295834,Utopia (Dover Thrift Editions),sir thomas more,1997,Dover Publications
0486270661,The Trial and Death of Socrates : Four Dialogues (Dover Thrift Editions),plato,1992,Dover Publications
0061056901,Interesting Times (Discworld Novels (Paperback)),terry pratchett,1998,HarperTorch
0451523660,Babbitt (Signet Classics (Paperback)),sinclair lewis,1996,Signet Classics
0140442979,"Letters of Abelard and Heloise, The",peter abelard,1998,Penguin USA (Paper)
0486275450,Favorite Father Brown Stories (Dover Thrift Editions),gk chesterton,1993,Dover Publications
0345357116,Unfinished Tales: The Lost Lore of Middle-earth,jrr tolkien,1988,Del Rey Books
0789404257,Eyewitness Travel Guide to Italy (revised),various,2000,Dorling Kindersley Publishing
0451209559,Taming the Heiress,susan king,2003,Signet Book
055357759X,A Test of Wills (Inspector Ian Rutledge Mysteries (Paperback)),charles todd,1998,Bantam Doubleday Dell Publishing Group
2070360644,Caligula Le Malentendu (Folio No. 64),albert camus,1995,Bantam Books
0345289110,Citizen of the Galaxy,robert a heinlein,1978,Del Rey Books
0944002153,The Employee Handbook of New Work Habits for a Radically Changing World: 13 Ground Rules for Job Success in the Information Age,price pritchett,1994,"Pritchett & Hull Associates, Incorporated"
0590300946,Long Winter,laura ingalls wilder,1995,Scholastic
006254862X,The Hero Within: Six Archetypes We Live by,carol s pearson,1989,HarperSanFrancisco
0575601973,A Sudden Wild Magic,dianna wynne jones,1997,Orion Publishing Group
0394531809,Heartburn,nora ephron,1983,Random House Inc
0679448772,A Slender Thread : Rediscovering Hope at the Heart of Crisis,diane ackerman,1997,Random House
0441010113,In the Forests of Serre,patricia a mckillip,2003,Ace Books
0440340608,If Beale Street Could Talk,james baldwin,1988,Laurel
0156445441,In Search of Our Mothers' Gardens: Womanist Prose,alice walker,1984,Harvest Books
0761101144,"Shoes: A Celebration of Pumps, Sandals, Slippers & More",linda okeeffe,1996,Workman Publishing
0060808551,Native son,richard wright,1987,Perennial Library
0394717155,Invisible Man,ralph ellison,1972,Vintage Books USA
0886770831,Cuckoo's egg,cj cherryh,1985,DAW Books
0006497993,WHISPERS OF BETRAYAL,michael dobbs,2001,HarperCollins Publishers
0440225949,Arms and the Women: An Elliad (Dalziel and Pascoe Mysteries (Paperback)),reginald hill,2000,Dell Publishing Company
0316286869,Making Faces,kevyn aucoin,1997,Little Brown & Co
0140291873,Syrup,maxx barry,2000,Penguin Books
0553584456,Mistress of Justice,jeffery deaver,2002,Bantam Books
0849909279,Life On The Edge,james c dobson,2000,W Publishing Group
0446400165,The Knocker on Death's Door (Inspector George Felse Mystery),ellis peters,1995,Warner Books (Mm)
0440972922,Ransom (Laurel Leaf Books),lois duncan,1993,Laure Leaf
0553209906,Canticle for Leibowitz,walter m miller,1982,Bantam Doubleday Dell
0671898043,The ART OF STAR TREK (CLASSIC STAR TREK ) : THE ART OF STAR TREK,judith reevesstevens,1995,Star Trek
0670827592,The True Story of the 3 Little Pigs!,jon scieszka,1989,Viking Juvenile
0441009115,Local Custom,sharon lee,2002,Ace Books
039527222X,"The Two Towers (The Lord of the Rings, Part 2)",jrr tolkien,1988,Houghton Mifflin
0743406427,The Eugenics Wars Vol I:  The Rise and Fall of Khan Noonien Singh (Star Trek),greg cox,2002,Star Trek
0688132359,A Pizza the Size of the Sun,jack prelutsky,1996,Greenwillow
0553107054,Orsinian tales,ursula k le guin,1977,Bantam Books
3257214367,Der Verdacht. Kriminalroman.,,1985,Diogenes Verlag
0440210917,Fade (Laurel Leaf Books),robert cormier,1991,Laurel Leaf
0836217594,Enormously FoxTrot,bill amend,1994,Andrews McMeel Publishing
8804483946,Esco a Fare Due Passi,fabio volo,2001,Mondadori (IT)
0375758631,The Bullfighter Checks Her Makeup: My Encounters With Extraordinary People,susan orlean,2002,Random House Trade
0345300742,Source of Magic,piers anthony,1981,Ballantine Books
1551667126,Dead Ringer,jasmine cresswell,2003,Mira Books
1575840979,Really Gross Stuff : Key Chain Books,nancy hall,1998,Reader's Digest Young Families
0886775213,"To Green Angel Tower (Memory, Sorrow and Thorn, Book 3)",tad williams,1993,New Amer Library
0802134459,Leaving Las Vegas,john obrien,1995,Grove Press
0020264801,ETHAN FROME,edith wharton,1987,Scribner
0393043762,"A Murder, A Mystery, and a Marriage",mark twain,2001,W.W. Norton & Company
1580050298,The Mother Trip: Hip Mama's Guide to Staying Sane in the Chaos of Motherhood,ariel gore,2000,Seal Press (WA)
0385314043,"Piano Lessons: Music, Love, & True Adventures",noah adams,1996,Delacorte Press
840804866X,El Origen Perdido/Lost Origin,matilde asensi,2003,Planeta
0609607383,Hobo : A Young Man's Thoughts on Trains and Tramping in America,eddy joe cotton,2002,Harmony
0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,rick warren,2002,Zondervan Publishing Company
0425126870,The Complete Bartender,robyn m feller,1995,Berkley Publishing Group
0671870955,PRINCE CHARMING,julie garwood,1994,Atria
0892966904,Point Deception,marcia muller,2001,Mysterious Press
055310523X,Miracle Cure,michael palmer,1998,Bantam Books
2707303143,Moderato Cantabile,marguerite duras,1970,Distribooks Inc
0062511661,"Why Suicide? : Answers to 200 of the Most Frequently Asked Questions about Suicide, Attempted S",eric marcus,1996,HarperSanFrancisco
0689821638,The VIEW FROM SATURDAY,el konigsburg,1998,Aladdin
3499132095,Die Putzfraueninsel: Roman (Neue Frau),milena moser,1992,Rowohlt
0425180433,Ten Thousand Islands,randy wayne white,2001,Prime Crime
0553576615,The Northbury Papers,joanne dobson,1999,Bantam Books
0812969650,The Clothes They Stood Up In and The Lady in the Van (Today Show Book Club #5),alan bennett,2002,Random House Trade
0375700234,Reading in the Dark : A Novel,seamus deane,1998,Vintage Books
0866835016,Each Day a New Beginning: Daily Meditations for Women,hazelden publishing,1991,HarperSanFrancisco
0061091227,Growing Up Brady: I Was a Teenage Greg,barry williams,1993,Harper Mass Market Paperbacks (Mm)
1573223301,Raising Fences: A Black Man's Love Story (Today Show Book Club #4),michael datcher,2002,Riverhead Books
0671693808,Toilet Training in Less Than A Day,nathan azrin,1989,Pocket
8420481017,El maestro de esgrima,arturo perezreverte,1992,"Alfaguara Ediciones, S.A. (Spain)"
3596294290,Bekenntnisse des Hochstaplers Felix Krull. Der Memoiren erster Teil.,thomas mann,2000,"Fischer (Tb.), Frankfurt"
014017897X,Essays (Penguin Classics),michel de montaigne,1993,Penguin Books
359621078X,Saemtliche Erzaehlungen,franz kafka,0,Fischer Taschenbuch Verlag
0595160328,The Good American: A Novel Based On True Events,ursula maria mandel,2001,Writers Club Press
0515119814,This Time Together (Time Passages Series),susan leslie liepitz,1996,Jove Books
0679734120,Birdy,william wharton,1992,Vintage Books USA
0451526082,The Scarlet Letter (Signet Classics (Paperback)),nathaniel hawthorne,1999,Signet Book
8420646318,El Horla,guy de maupassant,1994,Alianza
0380805693,A Rogue's Proposal (Cynster Novels),stephanie laurens,1999,Avon
0373834128,Harlequin 50th Anniversary Collection #4 (Private Eye; Beguiled),jayne ann krentz,1999,Harlequin
0345425480,The Last Full Measure (Ballantine Reader's Circle),jeff shaara,1999,Ballantine Books
0192815989,Dracula (World's Classics),bram stoker,1984,Oxford University Press
0449911500,The Twelfth Angel,og mandino,1996,Ballantine Books
0316172383,"An Unfinished Life: John F. Kennedy, 1917-1963",robert dallek,2003,"Little, Brown"
1860463681,Woman and the Ape,peter heg,1997,Havill Pr
0670401765,Ironweed,william kennedy,1982,Penguin USA
1559724161,Rosie O'Donnell: Her True Story,george mair,1997,Birch Lane Press
0767912357,"Ciao, America: An Italian Discovers the U.S.",beppe severgnini,2002,Broadway
0451191056,A Cat Under the Mistletoe: An Alice Nestleton Mystery (Alice Nestleton Mysteries (Paperback)),lydia adamson,1997,Signet Book
0786806540,Into the Cold Fire (Daughters of the Moon #2),lynne ewing,2000,Hyperion Books for Children
3442441641,Das GummibÃ?ÃÂ¤rchen- Orakel.,dietmar bittrich,1998,Goldmann
0553239767,The Catcher in the Rye,jd salinger,1983,Bantam Books
0684834936,DARWINS BLACK BOX: THE BIOCHEMICAL CHALLENGE TO EVOLUTION,michael j behe,1998,Free Press
2020551470,Le baron perche,calvino,2002,Seuil
044661372X,Derailed,james siegel,2004,Warner Books
0440413133,Basher Five-Two: The True Story of F-16 Fighter Pilot Captain Scott O'Grady,scott ogrady,1998,Yearling Books
0446690449,Blood Work,michael connelly,2002,Warner Books
0679883428,"Junie B. Jones Is Not A Crook (Junie B. Jones 9, paper)",barbara park,1997,Random House Books for Young Readers
0060735414,Bloodsucking Fiends,christopher moore,2004,Perennial
0385501617,P. G. County,connie briscoe,2002,Doubleday
0849943787,Stranded In Paradise (Women of Faith Fiction),lori copeland,2002,WestBow Press
0140181555,Death of a Salesman (Penguin Twentieth Century Classics S.),arthur miller,1989,Penguin Books Ltd
0671701606,The RESTAURANT AT THE END OF THE UNIVERSE (Hitchhiker's Trilogy (Paperback)),douglas adams,1990,Pocket
0146000404,A Taste of Life (Penguin 60s S.),sara paretsky,1995,Penguin USA
8420646148,El Coronel No Tiene Quien Le Escriba,gabriel garcia marquez,1996,Alianza
0440215730,Recalled to Life (Dalziel and Pascoe Mysteries (Paperback)),reginald hill,1993,Dell
0786882573,Secrets of the Cube : The Ancient Visualization Games That Reveals Your True Self,annie gottlieb,1998,Hyperion
0553131834,Pearl,john steinbeck,0,Bantam Doubleday Dell
0312035462,Scarlet Letter: A Case Study in Contemporary Criticism (Case Studies in Contemporary Criticism),nathaniel hawthorne,1991,Bedford Books
0553576380,Noir,kw jeter,1999,Spectra Books
0717283372,Aladdin,walt disney,0,Stoddart+publishing
0717283194,Disney's: The Little Mermaid (Disney's Wonderful World of Reading),walt disney,0,Stoddart+publishing
0156465116,The Little Prince,,1982,Harvest Books
0060505729,The Perfect Lover,stephanie laurens,2004,Avon
2867447801,Demain si vous le voulez bien,nicolas fargues,2001,P.O.L.
0767902386,"If Life Is a Game, These Are the Rules: Ten Rules for Being Human, As Introduced in Chicken Soup for the Soul",cherie carterscott,1998,Broadway Books
0517219018,The Stand,stephen king,2001,Gramercy
0312876939,End of An Era,robert j sawyer,2001,Tor Books
0425076741,Millennium,john varley,1985,Penguin Putnam~mass
0446361887,Mind of My Mind,octavia e butler,1994,Warner Books
0307203115,My First Counting Book (The Little Golden Treasures Series),lilian moore,1998,Golden Books
0393324826,Stiff: The Curious Lives of Human Cadavers,mary roach,2004,W. W. Norton & Company
0060264160,By the Shores of Silver Lake (Little House),laura ingalls wilder,1953,HarperCollins
0385121679,The Shining,stephen king,1993,Doubleday Books
0375407340,Miss Wyoming,douglas coupland,2000,Pantheon Books
0006716652,Voyage of the Dawn Treader,cs lewis,0,Fairmount Books Ltd Remainders
0786902647,"Test of the Twins (Dragonlance Legends, Vol 3)",margaret weis,1995,Wizards of the Coast
037570714X,The Mystic Masseur: A Novel,vs naipaul,2002,Vintage Books USA
2253004332,Nouvelles histoires extraordinaires,edgar allan poe,1972,LGF
0671038230,JEWEL (Oprah's Book Club),bret lott,1999,Atria
0743470427,He's Got to Go,sheila oflanagan,2004,Downtown Press
0340632755,Kiss chase,fiona walker,1995,Hodder & Stoughton
3453198255,Fuselfieber.,david sedaris,2002,Heyne
0679406832,Gift from the Sea : 50th Anniversary Edition,anne morrow lindbergh,1991,Pantheon
0842374183,"Let's Roll: Ordinary People, Extraordinary Courage",lisa beamer,2003,Tyndale House Publishers
2070425770,La Douce empoisonneuse,arto paasilinna,2003,Gallimard
188886916X,The Artificial Kid (Context (San Francisco).),bruce sterling,1997,Hardwired
0425162028,Phantoms,dean r koontz,1997,Berkley Publishing Group
0740727354,The Languid Goat Is Always Thin:  The World's Strangest Proverbs,stephen arnott,2002,Andrews McMeel Publishing
0671874535,The KILL (FORBIDDEN GAME 3): THE KILL,lj smith,1994,Simon Pulse
0060182571,Modoc: The True Story of the Greatest Elephant That Ever Lived,ralph helfer,1997,HarperCollins Children's Books
0345274318,Fahrenheit 451,bradbury,1977,Not Avail
0425167283,Election: A Novel,tom perrotta,1998,Berkley Publishing Group
0140298487,The Danish Girl: A Novel,david ebershoff,2001,Penguin Books
3453162218,Erdsee.,ursula k leguin,1999,Heyne
3293200028,"UT, Nr.2, Memed, mein Falke",yasar kemal,1990,Unionsverlag
0449211673,Nun in the Closet,dorothy gilman,1986,Fawcett
0451205553,Trauma,graham masterton,2002,Signet Book
0345388186,The Lays of Beleriand (The History of Middle-Earth - Volume 3),jrr tolkien,1994,Del Rey Books
8408022938,El Alquimista,paulo coelho,1997,Planeta Pub Corp
1558532765,Wit and Wisdom from the Peanut Butter Gang,h jackson jr brown,1994,Rutledge Hill Press
0060609176,Meeting Jesus Again for the First Time : The Historical Jesus and the Heart of Contemporary Faith,marcus j borg,1995,HarperSanFrancisco
0671035347,Sentimental Journey,jill barnett,2002,Pocket Star
1551667045,Down By The River,robyn carr,2003,Mira Books
1591823897,"Brain Powered, Book 1",yukiru sugisaki,2003,TokyoPop
8437600685,La Casa De Bernarda Alba,federico garcia lorca,1998,Ediciones Catedra S.A.
0394473450,Beard on Bread,james andrews beard,1973,Random House Inc
0140434135,Northanger Abbey (Penguin Classics),jane austen,1996,Penguin Books
3485009423,Zimmer mit Aussicht. Eine Liebesgeschichte.,edward morgan forster,2002,Nymphenburger
3257233019,Die dunkle Seite des Mondes.,martin suter,2001,Diogenes Verlag
0553381555,The Great Santini,pat conroy,2002,Bantam
0451159411,They Cage the Animals at Night,jennings m burch,1988,Signet Book
0446518344,Seeing a Large Cat (Amelia Peabody Mysteries (Hardcover)),elizabeth peters,1997,Warner Books Inc
1892723018,Best Bisexual Erotica,bill brent,2000,Black Books
075531073X,The Kindness of Strangers,kate adie,2003,Headline
0937175609,System Performance Tuning (Nutshell Handbooks),mike loukides,1990,O'Reilly
0345379624,Running With the Demon (Trolltown),terry brooks,1997,Del Rey Books
0156421356,Homo Faber (Harvest Book),max frisch,1994,Harvest Books
0140707344,Hamlet (The New Penguin Shakespeare),william shakespeare,1981,Penguin Books
0140174214,The Picturegoers,david lodge,1993,Penguin
3596152771,Tagebuch. Die endgÃ?ÃÂ¼ltige deutschsprachige Fassung.,anne frank,2001,"Fischer (Tb.), Frankfurt"
0563387920,Life of Birds,david attenborough,0,London Bridge
0679722165,Video Night in Kathmandu : And Other Reports from the Not-So-Far East (Vintage Departures),pico iyer,1989,Vintage
0836252926,Wallace & Gromit: Cheese Lover's Yearbook,geoff tibballs,1997,Andrews McMeel Pub
140004930X,The Babes in the Wood: A Chief Inspector Wexford Mystery,ruth rendell,2003,Crown Publishers
0743250346,The Frumious Bandersnatch:  A Novel of the 87th Precinct,ed mcbain,2004,Simon & Schuster
0441010466,Omega,jack mcdevitt,2003,Ace Books
0380977400,999: New Stories of Horror and Suspense,al sarrantonio,1999,William Morrow & Company
0618260269,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",jrr tolkien,2002,Houghton Mifflin Company
0060173858,Nathan's Run: A Novel,john gilstrap,1996,Harpercollins
0380776162,Lord of Scoundrels,loretta chase,1995,Avon
0020427115,The White Mountains (Tripods (Library)),john christopher,1988,Simon Pulse
0312979088,Unforgivable,tina wainscott,2001,St. Martin's Paperbacks
0440206561,Nothing by Chance,richard bach,1993,Bantam Dell Publishing Group
0517884267,All Things Are Possible-Pass the Word,barbara milo ohrbach,1995,Three Rivers Press (CA)
0783548680,Traditional Home Remedies: Time-Tested Methods for Staying Well-The Natural Way (Old Farmer's Almanac Home Library),martha white,1997,Time-Life Books
0310219485,Though None Go with Me,jerry b jenkins,2000,Zondervan Publishing Company
1853260185,Othello (Wordsworth Classics),william shakespeare,1997,NTC/Contemporary Publishing Company
0805425500,Mission Compromised: A Novel,oliver north,2002,Broadman & Holman Publishers
0671730568,The Nutcracker Ballet Mystery,carolyn keene,1992,Aladdin
0812571363,How Like a God,brenda w clough,1998,Tor Books (Mm)
0671736582,SHE WALKS IN BEAUTY : SHE WALKS IN BEAUTY,sarah shankman,1992,Pocket
0449001504,The Wonder Worker (Ballantine Reader's Circle),susan howatch,1998,Ballantine Books
0671708821,What to Say When You Talk to Your Self,shad helmstetter,1990,Pocket
0345379187,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,carl sagan,1998,Ballantine Books
1571312471,Ecology of a Cracker Childhood,janisse ray,2000,Milkweed Editions
342312721X,G.A.S. ( GAS). Die Trilogie der Stadtwerke.,matt ruff,2000,Dtv
